indicator_id,indicator_name,region,zone,woreda,fiscal_year,count_value,eligible_pop,share,source
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2013,229495,318789,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2014,291820,326759,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2015,318043,334928,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2016,172734,343301,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2017,343301,343301,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2011,179806,303428,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2012,215225,311014,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2013,215272,318789,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2014,265524,326759,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2015,286002,334928,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2016,153409,343301,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2017,329569,343301,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2011,248432,303428,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2012,269799,311014,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2013,277791,318789,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2014,312390,326759,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2015,328228,334928,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2016,171021,343301,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2017,343301,343301,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2011,215886,327323,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2012,259194,335506,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2013,256283,343894,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2014,326468,352491,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2015,357909,361303,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2016,173848,370336,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2017,370336,370336,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2011,0,115176,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2012,0,118056,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2013,0,121007,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2014,109,124032,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2015,336,127133,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2016,366,130311,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2017,9122,130311,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2011,2178,248765,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2012,2016,254984,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2013,2095,261359,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2014,1662,267893,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2015,1469,274590,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2016,585,281455,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 1 (synthetic demo),Oromia Z1 Woreda 2 (synthetic demo),EFY2017,844,281455,0.25,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,219982,327323,0.25,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,261755,335506,0.25,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,283403,343894,0.25,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,336834,352491,0.25,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,379368,361303,0.25,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,184596,370336,0.25,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,370336,370336,0.25,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,213301,303428,0.25,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,231190,311014,0.25,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,233472,318789,0.25,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,281704,326759,0.25,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,308288,334928,0.25,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,158014,343301,0.25,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,339868,343301,0.25,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,191895,303428,0.25,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,227258,311014,0.25,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,230049,318789,0.25,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,292493,326759,0.25,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,311418,334928,0.25,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,170464,343301,0.25,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,343301,343301,0.25,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,216672,303428,0.25,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,256390,311014,0.25,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,250018,318789,0.25,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,307724,326759,0.25,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,323090,334928,0.25,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,173618,343301,0.25,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,343301,343301,0.25,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,207050,303428,0.25,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,236730,311014,0.25,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,221381,318789,0.25,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,279628,326759,0.25,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,315270,334928,0.25,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,161267,343301,0.25,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,343301,343301,0.25,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,177775,303428,0.25,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,206092,311014,0.25,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,192975,318789,0.25,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,251382,326759,0.25,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,277721,334928,0.25,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,142323,343301,0.25,woreda_split
7,Proportion of surviving infants who received MCV2,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,315837,343301,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,198934,303428,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,230239,311014,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,229495,318789,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,291820,326759,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,318043,334928,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,172734,343301,0.25,woreda_split
9,Proportion of surviving infants vaccinated for PCV-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,343301,343301,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,179806,303428,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,215225,311014,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,215272,318789,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,265524,326759,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,286002,334928,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,153409,343301,0.25,woreda_split
10,Proportion of infants fully immunized,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,329569,343301,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,248432,303428,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,269799,311014,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,277791,318789,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,312390,326759,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,328228,334928,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,171021,343301,0.25,woreda_split
11,Proportion of surviving infants who received two doses of Rotavirus vaccine,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,343301,343301,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,215886,327323,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,259194,335506,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,256283,343894,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,326468,352491,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,357909,361303,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,173848,370336,0.25,woreda_split
12,Proportion of infants protected at birth against neonatal tetanus (PAB),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,370336,370336,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,0,115176,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,0,118056,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,0,121007,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,109,124032,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,336,127133,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,366,130311,0.25,woreda_split
14,Proportion of girls (14yo) who received HPV1,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,9122,130311,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2011,2178,248765,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2012,2016,254984,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2013,2095,261359,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2014,1662,267893,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2015,1469,274590,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2016,585,281455,0.25,woreda_split
15,Proportion of neonatal death in the institution,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 1 (synthetic demo),EFY2017,844,281455,0.25,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,175985,261858,0.2,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,209404,268405,0.2,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,226722,275115,0.2,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,269467,281993,0.2,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,303495,289043,0.2,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,147677,296269,0.2,woreda_split
1,Proportion of surviving infants who received 1st dose of Penta,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,296269,296269,0.2,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,170641,242743,0.2,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,184952,248811,0.2,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,186777,255031,0.2,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,225364,261407,0.2,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,246630,267942,0.2,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,126411,274641,0.2,woreda_split
2,Proportion of surviving infants who received OPV3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,271895,274641,0.2,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,153516,242743,0.2,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,181806,248811,0.2,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,184039,255031,0.2,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,233994,261407,0.2,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,249135,267942,0.2,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,136372,274641,0.2,woreda_split
3,Proportion of surviving infants who received IPV,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,274641,274641,0.2,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,173338,242743,0.2,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,205112,248811,0.2,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,200015,255031,0.2,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2014,246179,261407,0.2,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2015,258472,267942,0.2,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2016,138894,274641,0.2,woreda_split
4,Proportion of surviving infants vaccinated for Penta-3,Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2017,274641,274641,0.2,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2011,165640,242743,0.2,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2012,189384,248811,0.2,woreda_split
6,Proportion of surviving infants vaccinated for measles (MCV1),Oromia,Oromia Zone 2 (synthetic demo),Oromia Z2 Woreda 2 (synthetic demo),EFY2013,177105,255031,0.2,woreda_split
